Sample in Buffer,Sample in Window,TRIGGER,sample_data[7:0],wr_en,wr_addr[10:0],wr_data[7:0],capturing,triggered,capture_done,trigger_index[10:0],trigger_enable_state,trigger_mode_sel[1:0],config_channel_idx[2:0],btn_trigger_pulse,btn_channel_pulse,btn_type_pulse,btn_mode_pulse,curr_trig_cfg_ext[7:0],p_0_in,sw_test_pattern_IBUF[1:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,BINARY,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX
1646,1646,0,01100111,1,270,01100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1647,1647,0,01101000,1,271,01100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1648,1648,0,01101001,1,272,01101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1649,1649,0,01101010,1,273,01101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1650,1650,0,01101011,1,274,01101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1651,1651,0,01101100,1,275,01101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1652,1652,0,01101101,1,276,01101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1653,1653,0,01101110,1,277,01101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1654,1654,0,01101111,1,278,01101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1655,1655,0,01110000,1,279,01101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1656,1656,0,01110001,1,27a,01110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1657,1657,0,01110010,1,27b,01110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1658,1658,0,01110011,1,27c,01110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1659,1659,0,01110100,1,27d,01110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1660,1660,0,01110101,1,27e,01110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1661,1661,0,01110110,1,27f,01110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1662,1662,0,01110111,1,280,01110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1663,1663,0,01111000,1,281,01110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1664,1664,0,01111001,1,282,01111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1665,1665,0,01111010,1,283,01111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1666,1666,0,01111011,1,284,01111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1667,1667,0,01111100,1,285,01111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1668,1668,0,01111101,1,286,01111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1669,1669,0,01111110,1,287,01111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1670,1670,0,01111111,1,288,01111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1671,1671,0,10000000,1,289,01111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1672,1672,0,10000001,1,28a,10000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1673,1673,0,10000010,1,28b,10000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1674,1674,0,10000011,1,28c,10000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1675,1675,0,10000100,1,28d,10000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1676,1676,0,10000101,1,28e,10000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1677,1677,0,10000110,1,28f,10000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1678,1678,0,10000111,1,290,10000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1679,1679,0,10001000,1,291,10000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1680,1680,0,10001001,1,292,10001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1681,1681,0,10001010,1,293,10001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1682,1682,0,10001011,1,294,10001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1683,1683,0,10001100,1,295,10001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1684,1684,0,10001101,1,296,10001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1685,1685,0,10001110,1,297,10001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1686,1686,0,10001111,1,298,10001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1687,1687,0,10010000,1,299,10001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1688,1688,0,10010001,1,29a,10010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1689,1689,0,10010010,1,29b,10010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1690,1690,0,10010011,1,29c,10010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1691,1691,0,10010100,1,29d,10010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1692,1692,0,10010101,1,29e,10010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1693,1693,0,10010110,1,29f,10010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1694,1694,0,10010111,1,2a0,10010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1695,1695,0,10011000,1,2a1,10010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1696,1696,0,10011001,1,2a2,10011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1697,1697,0,10011010,1,2a3,10011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1698,1698,0,10011011,1,2a4,10011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1699,1699,0,10011100,1,2a5,10011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1700,1700,0,10011101,1,2a6,10011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1701,1701,0,10011110,1,2a7,10011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1702,1702,0,10011111,1,2a8,10011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1703,1703,0,10100000,1,2a9,10011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1704,1704,0,10100001,1,2aa,10100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1705,1705,0,10100010,1,2ab,10100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1706,1706,0,10100011,1,2ac,10100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1707,1707,0,10100100,1,2ad,10100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1708,1708,0,10100101,1,2ae,10100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1709,1709,0,10100110,1,2af,10100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1710,1710,0,10100111,1,2b0,10100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1711,1711,0,10101000,1,2b1,10100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1712,1712,0,10101001,1,2b2,10101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1713,1713,0,10101010,1,2b3,10101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1714,1714,0,10101011,1,2b4,10101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1715,1715,0,10101100,1,2b5,10101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1716,1716,0,10101101,1,2b6,10101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1717,1717,0,10101110,1,2b7,10101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1718,1718,0,10101111,1,2b8,10101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1719,1719,0,10110000,1,2b9,10101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1720,1720,0,10110001,1,2ba,10110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1721,1721,0,10110010,1,2bb,10110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1722,1722,0,10110011,1,2bc,10110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1723,1723,0,10110100,1,2bd,10110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1724,1724,0,10110101,1,2be,10110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1725,1725,0,10110110,1,2bf,10110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1726,1726,0,10110111,1,2c0,10110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1727,1727,0,10111000,1,2c1,10110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1728,1728,0,10111001,1,2c2,10111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1729,1729,0,10111010,1,2c3,10111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1730,1730,0,10111011,1,2c4,10111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1731,1731,0,10111100,1,2c5,10111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1732,1732,0,10111101,1,2c6,10111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1733,1733,0,10111110,1,2c7,10111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1734,1734,0,10111111,1,2c8,10111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1735,1735,0,11000000,1,2c9,10111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1736,1736,0,11000001,1,2ca,11000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1737,1737,0,11000010,1,2cb,11000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1738,1738,0,11000011,1,2cc,11000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1739,1739,0,11000100,1,2cd,11000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1740,1740,0,11000101,1,2ce,11000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1741,1741,0,11000110,1,2cf,11000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1742,1742,0,11000111,1,2d0,11000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1743,1743,0,11001000,1,2d1,11000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1744,1744,0,11001001,1,2d2,11001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1745,1745,0,11001010,1,2d3,11001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1746,1746,0,11001011,1,2d4,11001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1747,1747,0,11001100,1,2d5,11001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1748,1748,0,11001101,1,2d6,11001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1749,1749,0,11001110,1,2d7,11001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1750,1750,0,11001111,1,2d8,11001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1751,1751,0,11010000,1,2d9,11001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1752,1752,0,11010001,1,2da,11010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1753,1753,0,11010010,1,2db,11010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1754,1754,0,11010011,1,2dc,11010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1755,1755,0,11010100,1,2dd,11010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1756,1756,0,11010101,1,2de,11010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1757,1757,0,11010110,1,2df,11010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1758,1758,0,11010111,1,2e0,11010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1759,1759,0,11011000,1,2e1,11010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1760,1760,0,11011001,1,2e2,11011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1761,1761,0,11011010,1,2e3,11011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1762,1762,0,11011011,1,2e4,11011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1763,1763,0,11011100,1,2e5,11011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1764,1764,0,11011101,1,2e6,11011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1765,1765,0,11011110,1,2e7,11011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1766,1766,0,11011111,1,2e8,11011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1767,1767,0,11100000,1,2e9,11011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1768,1768,0,11100001,1,2ea,11100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1769,1769,0,11100010,1,2eb,11100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1770,1770,0,11100011,1,2ec,11100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1771,1771,0,11100100,1,2ed,11100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1772,1772,0,11100101,1,2ee,11100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1773,1773,0,11100110,1,2ef,11100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1774,1774,0,11100111,1,2f0,11100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1775,1775,0,11101000,1,2f1,11100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1776,1776,0,11101001,1,2f2,11101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1777,1777,0,11101010,1,2f3,11101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1778,1778,0,11101011,1,2f4,11101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1779,1779,0,11101100,1,2f5,11101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1780,1780,0,11101101,1,2f6,11101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1781,1781,0,11101110,1,2f7,11101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1782,1782,0,11101111,1,2f8,11101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1783,1783,0,11110000,1,2f9,11101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1784,1784,0,11110001,1,2fa,11110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1785,1785,0,11110010,1,2fb,11110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1786,1786,0,11110011,1,2fc,11110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1787,1787,0,11110100,1,2fd,11110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1788,1788,0,11110101,1,2fe,11110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1789,1789,0,11110110,1,2ff,11110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1790,1790,0,11110111,1,300,11110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1791,1791,0,11111000,1,301,11110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1792,1792,0,11111001,1,302,11111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1793,1793,0,11111010,1,303,11111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1794,1794,0,11111011,1,304,11111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1795,1795,0,11111100,1,305,11111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1796,1796,0,11111101,1,306,11111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1797,1797,0,11111110,1,307,11111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1798,1798,0,11111111,1,308,11111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1799,1799,0,00000000,1,309,11111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1800,1800,0,00000001,1,30a,00000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1801,1801,0,00000010,1,30b,00000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1802,1802,0,00000011,1,30c,00000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1803,1803,0,00000100,1,30d,00000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1804,1804,0,00000101,1,30e,00000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1805,1805,0,00000110,1,30f,00000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1806,1806,0,00000111,1,310,00000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1807,1807,0,00001000,1,311,00000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1808,1808,0,00001001,1,312,00001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1809,1809,0,00001010,1,313,00001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1810,1810,0,00001011,1,314,00001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1811,1811,0,00001100,1,315,00001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1812,1812,0,00001101,1,316,00001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1813,1813,0,00001110,1,317,00001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1814,1814,0,00001111,1,318,00001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1815,1815,0,00010000,1,319,00001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1816,1816,0,00010001,1,31a,00010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1817,1817,0,00010010,1,31b,00010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1818,1818,0,00010011,1,31c,00010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1819,1819,0,00010100,1,31d,00010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1820,1820,0,00010101,1,31e,00010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1821,1821,0,00010110,1,31f,00010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1822,1822,0,00010111,1,320,00010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1823,1823,0,00011000,1,321,00010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1824,1824,0,00011001,1,322,00011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1825,1825,0,00011010,1,323,00011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1826,1826,0,00011011,1,324,00011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1827,1827,0,00011100,1,325,00011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1828,1828,0,00011101,1,326,00011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1829,1829,0,00011110,1,327,00011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1830,1830,0,00011111,1,328,00011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1831,1831,0,00100000,1,329,00011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1832,1832,0,00100001,1,32a,00100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1833,1833,0,00100010,1,32b,00100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1834,1834,0,00100011,1,32c,00100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1835,1835,0,00100100,1,32d,00100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1836,1836,0,00100101,1,32e,00100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1837,1837,0,00100110,1,32f,00100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1838,1838,0,00100111,1,330,00100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1839,1839,0,00101000,1,331,00100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1840,1840,0,00101001,1,332,00101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1841,1841,0,00101010,1,333,00101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1842,1842,0,00101011,1,334,00101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1843,1843,0,00101100,1,335,00101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1844,1844,0,00101101,1,336,00101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1845,1845,0,00101110,1,337,00101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1846,1846,0,00101111,1,338,00101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1847,1847,0,00110000,1,339,00101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1848,1848,0,00110001,1,33a,00110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1849,1849,0,00110010,1,33b,00110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1850,1850,0,00110011,1,33c,00110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1851,1851,0,00110100,1,33d,00110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1852,1852,0,00110101,1,33e,00110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1853,1853,0,00110110,1,33f,00110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1854,1854,0,00110111,1,340,00110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1855,1855,0,00111000,1,341,00110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1856,1856,0,00111001,1,342,00111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1857,1857,0,00111010,1,343,00111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1858,1858,0,00111011,1,344,00111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1859,1859,0,00111100,1,345,00111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1860,1860,0,00111101,1,346,00111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1861,1861,0,00111110,1,347,00111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1862,1862,0,00111111,1,348,00111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1863,1863,0,01000000,1,349,00111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1864,1864,0,01000001,1,34a,01000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1865,1865,0,01000010,1,34b,01000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1866,1866,0,01000011,1,34c,01000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1867,1867,0,01000100,1,34d,01000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1868,1868,0,01000101,1,34e,01000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1869,1869,0,01000110,1,34f,01000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1870,1870,0,01000111,1,350,01000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1871,1871,0,01001000,1,351,01000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1872,1872,0,01001001,1,352,01001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1873,1873,0,01001010,1,353,01001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1874,1874,0,01001011,1,354,01001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1875,1875,0,01001100,1,355,01001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1876,1876,0,01001101,1,356,01001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1877,1877,0,01001110,1,357,01001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1878,1878,0,01001111,1,358,01001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1879,1879,0,01010000,1,359,01001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1880,1880,0,01010001,1,35a,01010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1881,1881,0,01010010,1,35b,01010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1882,1882,0,01010011,1,35c,01010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1883,1883,0,01010100,1,35d,01010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1884,1884,0,01010101,1,35e,01010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1885,1885,0,01010110,1,35f,01010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1886,1886,0,01010111,1,360,01010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1887,1887,0,01011000,1,361,01010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1888,1888,0,01011001,1,362,01011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1889,1889,0,01011010,1,363,01011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1890,1890,0,01011011,1,364,01011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1891,1891,0,01011100,1,365,01011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1892,1892,0,01011101,1,366,01011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1893,1893,0,01011110,1,367,01011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1894,1894,0,01011111,1,368,01011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1895,1895,0,01100000,1,369,01011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1896,1896,0,01100001,1,36a,01100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1897,1897,0,01100010,1,36b,01100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1898,1898,0,01100011,1,36c,01100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1899,1899,0,01100100,1,36d,01100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1900,1900,0,01100101,1,36e,01100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1901,1901,0,01100110,1,36f,01100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1902,1902,0,01100111,1,370,01100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1903,1903,0,01101000,1,371,01100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1904,1904,0,01101001,1,372,01101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1905,1905,0,01101010,1,373,01101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1906,1906,0,01101011,1,374,01101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1907,1907,0,01101100,1,375,01101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1908,1908,0,01101101,1,376,01101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1909,1909,0,01101110,1,377,01101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1910,1910,0,01101111,1,378,01101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1911,1911,0,01110000,1,379,01101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1912,1912,0,01110001,1,37a,01110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1913,1913,0,01110010,1,37b,01110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1914,1914,0,01110011,1,37c,01110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
